Ship Sensor Observations for Investigating the Charleston Bump 2003 - Office of Ocean Exploration,ship sensor observations investigating charleston bump office ocean exploration hourly measurements selected ship sensors seward johnson investigating charleston bump expedition sponsored national oceanic atmospheric administration noaa office ocean exploration august august measurements include position heading air temperature relative humidity barometric pressure wind speed direction depth total solar irradiance fluorometer sea surface temperature salinity data set compiled virtual instrument data vids ascii files provided university miami marine technology group harbor branch oceanographic institution meteorology air temperature water temperature relative humidity barometric pressure wind speed wind direction irradiance fluorometer chlorophyll sea surface temperature salinity south atlantic bight atlantic ocean north atlantic charleston bump
Ship Sensor Observations for Estuary to the Abyss 2004: Exploring Along the Latitude 31-30 Transect - Office of Ocean Exploration,ship sensor observations estuary abyss exploring latitude transect office ocean exploration hourly measurements selected ship sensors seward johnson estuary abyss expedition sponsored national oceanic atmospheric administration noaa office ocean exploration august september measurements include position heading air temperature relative humidity barometric pressure wind speed direction depth total solar irradiance fluorometer sea surface temperature salinity data set compiled virtual instrument data vids ascii files provided university miami marine technology group harbor branch oceanographic institution meteorology air temperature water temperature relative humidity barometric pressure wind speed wind direction irradiance fluorometer chlorophyll sea surface temperature salinity south atlantic bight atlantic ocean north atlantic south carolina coast georgia coast blake plateau slope charleston bump
gov.noaa.nodc.ncddc.iis02_02ross_dives,dive data expedition information eis islands stream exploration outer shelf slope habitats coast north carolina office ocean exploration expeditions information eis contains information recorded noaa office ocean data manager islands stream exploration outer shelf slope habitats coast north carolina expedition august information contained eis includes submersible remotely operated vehicle autonomous underwater vehicle scuba operational information summary scientific observations dive ship activity information positions transits visitor shuttles sample information water column conditions weather observations sea state observations education outreach activity information media event information scientific instrumentation information transect information dive site profiles record data collected principal investigators data presented tables original eis filemaker pro database reef fish abundance fish abundance crustacean abundance disturbance echinoderm abundance dominant features dominant habitat structure sediment type mollusk abundance benthic abundance pelagic fish abundance current temperature conditions pycnocline depth nepheloid thickness thermocline depth visibility air temperature sea surface conditions water temperature wave direction wave height meteorology wind direction wind speed south atlantic bight atlantic ocean north atlantic florida north carolina
gov.noaa.nodc:0123614,underway meteorological navigational physical time series data collected aboard noaa ship thomas jefferson north atlantic ocean nodc accession nodc accession contains raw underway meteorological navigational physical time series data logged scientific computer scs aboard noaa ship thomas jefferson north atlantic ocean office marine aviation operations omao personnel aboard ship submitted data associated metadata nodc addition nodc accession contains supplementary metadata omao personnel logged ship daily activity log sdal omao nodc personnel developed automated process archive data auspices noaa rolling deck repository noaa program national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography tj thomas jefferson twport true wind port nmea standard twstbd true wind starboard nmea standard wixwp wixws dbt depth transducer gga global positioning fix data hdt heading true mtw mean temperature water vtg track good ground speed xdr cross track error dead reckoning
gov.noaa.nodc:0131069,profile data assembled canada department fisheries oceans dfo global profile program gtspp submitted ncei accession integrated science data management isdm office processes oceanographic profiles reported world oceans near global telecommunications gts global temperature salinity profile program gtspp data support activities programme implementation panel soopip woce upper ocean thermal program woce uot national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography jeeb jpbn wtdo
gov.noaa.nodc.ncddc.dav2006_submersible_trackpts,submersible data dive trackpoints davidson seamount office ocean exploration data information collected remotely operated vehicle tiburon track thirteen dives davidson seamount expedition sponsored national oceanic atmospheric administration noaa office ocean exploration january february measurements information include position altitude depth dive mission vehicle submersible dive ocean exploration corals davidson seamount california
gov.noaa.nodc:0131067,xbt data assembled noaa atlantic oceanographic meteorological laboratory aoml global profile program gtspp submitted ncei accession data represent data collected shipboard environmental data acquisition seas program developed national oceanic atmospheric administration noaa provide accurate meteorological oceanographic data real time ships sea use satellite data transmission techniques transmits data geostationary operational environmental satellite goes international maritime satellite organization inmarsat c satellites noaa use weather climatological ocean models noaa actively participating international effort increase number subsurface temperature observations support global oceanographic climate studies expendable bathythermograph xbt program seas currently supports voluntary observing ships vos seas xbt data archived national oceanographic data center nodc weekly basis national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography
gov.noaa.nodc.ncddc.bio_2009_submersible_waypts,submersible data dive waypoints bioluminescence office ocean exploration research data information collected submersible johnson ii waypoints track seventeen dives bioluminescence expedition sponsored national oceanic atmospheric administration noaa office ocean exploration research july measurements information include position depth personnel assignments dive mission target vehicle hyperlinks ctd plots ctd ocean exploration bioluminescence bahamas northwest providence channel
Ship Sensor Observations for Expedition to the Deep Slope 2006 - Office of Ocean Exploration,ship sensor observations expedition deep slope office ocean exploration hourly measurements selected ship sensors atlantis expedition deep slope expedition sponsored national oceanic atmospheric administration noaa office ocean exploration minerals management service mms june measurements include position heading air temperature relative humidity barometric pressure wind speed direction data set compiled shipboard navigation meteorology air temperature water temperature relative humidity barometric pressure wind speed wind direction sea surface temperature salinity gulf mexico
Dive Activities from Cruise Information Management System (CIMS) for Investigating the Charleston Bump 2003 - Office of Ocean Exploration,dive activities cruise information management cims investigating charleston bump office ocean exploration information dive activities recorded cruise information management cims noaa office ocean data manager investigating charleston bump expedition august august information contained cims includes submersible remotely operated vehicle autonomous underwater vehicle scuba operational information summary scientific observations dive ship activity information positions transits visitor shuttles sample information water column conditions weather observations sea state observations education outreach activity information media event information scientific instrumentation information transect information dive site profiles record data collected principal investigators data presented tables original cims filemaker pro database depth fish abundance fish abundance habitat health biodiversity relief disturbance crustacean abundance echinoderm abundance mollusk abundance pelagic abundance invertebrates vertebrates benthic abundance sediments habitat anthropology geomorphology south atlantic bight atlantic ocean north atlantic charleston bump
2011 Great Lakes Vessel Tracklines,great lakes vessel tracklines automatic identification systems ais navigation safety device transmits monitors location characteristics vessels international waters coast guard industry collect ais data used variety coastal planning purposes noaa boem worked jointly make available important records coast national network ais receivers information location time ship type length width draft extracted raw data prepared track lines analyses desktop gis software vessel traffic ais track lines united states great lakes
noaa.ncei.nsidc.G02164,daily precipitation sums coastal island russian arctic stations data set contains precipitation data originally recorded log books coastal island meteorological stations later digitized arctic antarctic research institute aari st petersburg russia direction vladimir radionov records stations begin instrumentation generally rain gauge nipher shield early stations tretyakov precipitation gauge replaced earlier instrumentation data adjusted gauge type wind bias observers corrected data wetting loss recorded station data continent europe eastern europe russia geographic region arctic earth science atmosphere precipitation precipitation aari coastal precipitation island precipitation boundary noaa
noaa.ncei.nsidc.G01961,environmental working group joint atlas arctic ocean environmental working group ewg established june framework joint commission economic technological cooperation january ewg arctic climatology group took task compiling digital data arctic regions expand scientific understanding arctic work resulted set atlases arctic oceanography sea ice meteorology atlases distributed environmental working group joint atlas arctic ocean developed specialists environmental research institute michigan russian partners atlas consist separate volumes winter summer following file names respectively million individual temperature salinity observations collected russian western drifting stations ice breakers airborne expeditions used develop products contained winter primary products atlas gridded mean fields decadal periods temperature salinity density dynamic height atlantic water layer depth temperature salinity profiles transects original individual observations used derive fields provided atlas polar science center hydrographic climatology phc ocean database version available polar science center applied physics laboratory university washington global gridded database high quality description arctic seas achieved merging data sources including data environmental working group joint atlas arctic ocean phc later versions suitable research inquires sent michael steele applied physics laboratory ne street seattle wa ocean arctic ocean earth science oceans ocean circulation earth science oceans ocean pressure earth science oceans ocean temperature water temperature earth science oceans potential density earth science oceans salinity dynamic height field ewg greenland sea nordic seas norwegian sea phc polar science center hydrographic climatology
Seafloor Surficial Sediments (Deck 41),seafloor surficial sediments deck national geophysical data center ngdc database contains surficial sediment descriptions seafloor samples worldwide file begun marine geology geophysics group national oceanographic data center nodc early transferred ngdc group moved boulder colorado data abstracted coded old nodc marine geology geophysics group primarily corelogs laboratory analysis sheets unpublished reports contributed individuals oceanographic institutions agencies worldwide data include collecting source ship cruise sample id date collection water depth sampling device dominant lithology secondary lithology brief description surficial sediment location sediments cores samples surficial sediments sediment samples global worldwide
gov.noaa.nodc.ncddc.2001stations,hypoxia watch ctd station locations noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web map usually cover area mississippi coast successive maps add areas continental shelf brownsville corpus christi final map usually cover entire coast maps published days approximately june july hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
Ship track for Bioluminescence 2009 - Office of Ocean Exploration and Research,ship track bioluminescence office ocean exploration research ship track seward johnson bioluminescence expedition sponsored national oceanic atmospheric administration noaa office ocean exploration research july track based hourly position navigation ship track ocean exploration bahamas northwest providence channel south atlantic bight atlantic ocean
gov.noaa.nodc:0130764,oceanographic profile data collected aboard chinook locator project gulf mexico ncei accession ncei accession includes physical profile data collected aboard chinook locator project gulf mexico data include sound velocity data collected submitted noaa office coast survey support hydrographic multibeam surveys meet noaa charting requirements national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography altitude latitude longitude time chinook locator
gov.noaa.nodc.ncddc.NWS_PrecipitationAmts_24hr,forecast precipitation amounts national weather national digital forecast database ndfd national digital forecast database ndfd contains seamless mosaic national weather nws digital forecasts precipitation amounts collaboration nws national centers environmental prediction ncep nws weather forecast offices wfo central ndfd server ingests grids precipitation amounts creates experimental forecast data mosaics coterminous united states conus alaska hawaii guam precipitation weather forecasts united states
gov.noaa.nodc.ncddc.mits2003_ship_track,ship track mountains sea office ocean exploration ship track atlantis mountains sea expedition sponsored national oceanic atmospheric administration noaa office ocean exploration july july track based hourly position athena data handling provided woods hole oceanographic institute ship locations north atlantic new england seamounts bear seamount kelvin seamount manning seamount
gov.noaa.ncdc:C00839,global historical climatology network monthly version early global historical climatology dataset internationally recognized source data study observed variability change land surface temperature provides monthly mean temperature data stations countries territories ongoing monthly updates stations support monitoring current evolving climate conditions homogeneity adjustments remove influences bias observed temperature record release version monthly mean temperature data introduced number improvements changes previous release included consolidating duplicate series updating records recent decades use new approaches homogenization quality assurance version expected released version contain stations monthly mean temperature data improved quality control bias correction processes earth science atmosphere atmospheric temperature air temperature earth science atmosphere atmospheric temperature surface air temperature earth science atmosphere atmospheric temperature temperature geographic region global vertical location land surface national climatic data center nesdis noaa department commerce
"Ship track for Islands in the Stream 2002 - Pharmaceutical Discovery, Vision, and Bioluminescence - Office of Ocean Exploration",ship track islands stream pharmaceutical discovery vision bioluminescence office ocean exploration ship track seward johnson islands stream pharmaceutical discovery vision bioluminescence expedition sponsored national oceanic atmospheric administration noaa office ocean exploration august track based hourly position virtual instrument data vids provided university miami marine technology group harbor branch oceanographic institution ship track south atlantic bight atlantic ocean north atlantic florida north carolina
Generalized ship tracks from missions of the NOAA ship Okeanos Explorer from 2008 to present.,generalized ship tracks missions noaa ship okeanos explorer present dataset shows generalized ship tracks noaa ship okeanos explorer expeditions present time cruises sponsored national oceanic atmospheric administration noaa office ocean exploration research ocean exploration
Dive Activities from Cruise Information Management System (CIMS) for Life on the Edge 2004 - Office of Ocean Exploration,dive activities cruise information management cims life edge office ocean exploration information dive activities recorded cruise information management cims noaa office ocean data manager life edge expedition june information contained cims includes submersible remotely operated vehicle autonomous underwater vehicle scuba operational information summary scientific observations dive ship activity information positions transits visitor shuttles sample information water column conditions weather observations sea state observations education outreach activity information media event information scientific instrumentation information transect information dive site profiles record data collected principal investigators data presented tables original cims filemaker pro database depth fish abundance fish abundance habitat health biodiversity relief disturbance crustacean abundance echinoderm abundance mollusk abundance pelagic abundance invertebrates vertebrates benthic abundance sediments habitat anthropology geomorphology south atlantic bight atlantic ocean north atlantic lophelia banks northern lophelia bank southern lophelia bank carolina coast
gov.noaa.nodc.ncddc.eds2007_dive_trackpts,submersible data dive trackpoints expedition deep slope office ocean exploration data information collected rov jason track sixteen dives expedition deep slope expedition sponsored national oceanic atmospheric administration noaa office ocean exploration minerals management service mms june july measurements information include position altitude depth dive mission vehicle sound velocity bathymetry coral reef ecosystem deep reef habitat gulf mexico
24-Hour Forecast of Precipitation Amounts from the National Weather Service's National Digital Forecast Database (NDFD),forecast precipitation amounts national weather national digital forecast database ndfd national digital forecast database ndfd contains seamless mosaic national weather nws digital forecasts precipitation amounts collaboration nws national centers environmental prediction ncep nws weather forecast offices wfo central ndfd server ingests grids precipitation amounts creates experimental forecast data mosaics coterminous united states conus alaska hawaii guam precipitation weather forecasts united states
Gulf of Mexico Hypoxia Watch Bottom Dissolved Oxygen Contours for June and July SEAMAP Cruise of 2001,gulf mexico hypoxia watch dissolved oxygen contours june july seamap cruise noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web map usually cover area mississippi coast successive maps add areas continental shelf brownsville corpus christi final map usually cover entire coast maps published days approximately june july hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
Gulf of Mexico Hypoxia Watch Bottom Dissolved Oxygen Contours for June and July SEAMAP Cruise of 2002,gulf mexico hypoxia watch dissolved oxygen contours june july seamap cruise noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web map usually cover area mississippi coast successive maps add areas continental shelf brownsville corpus christi final map usually cover entire coast maps published days approximately june july hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
Gulf of Mexico Hypoxia Watch Bottom Dissolved Oxygen Contours for June and July SEAMAP Cruise of 2003,gulf mexico hypoxia watch dissolved oxygen contours june july seamap cruise noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web map usually cover area mississippi coast successive maps add areas continental shelf brownsville corpus christi final map usually cover entire coast maps published days approximately june july hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
gov.noaa.nodc.ncddc.iis02_01sed_ship_obs,ship sensor observations islands stream deep reef habitat office ocean exploration hourly measurements selected ship sensors seward johnson islands stream deep reef habitat expedition sponsored national oceanic atmospheric administration noaa office ocean exploration july august measurements include position heading air temperature relative humidity barometric pressure wind speed direction depth total solar irradiance fluorometer sea surface temperature salinity data set compiled virtual instrument data vids ascii files provided university miami marine technology group harbor branch oceanographic institution quality assurance included check distances hourly positions checks missing hourly data review minimum maximum values verification continuous pump operation deletion negative values meteorology air temperature water temperature relative humidity barometric pressure wind speed wind direction irradiance fluorometer chlorophyll sea surface temperature salinity south atlantic bight atlantic ocean north atlantic florida north carolina
Gulf of Mexico Hypoxia Watch Bottom Dissolved Oxygen Contours for June and July SEAMAP Cruise of 2005,gulf mexico hypoxia watch dissolved oxygen contours june july seamap cruise noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web map usually cover area mississippi coast successive maps add areas continental shelf brownsville corpus christi final map usually cover entire coast maps published days approximately june july hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
Gulf of Mexico Hypoxia Watch Bottom Dissolved Oxygen Contours for June and July SEAMAP Cruise of 2006,gulf mexico hypoxia watch dissolved oxygen contours june july seamap cruise noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web map usually cover area mississippi coast successive maps add areas continental shelf brownsville corpus christi final map usually cover entire coast maps published days approximately june july hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
Gulf of Mexico Hypoxia Watch Bottom Dissolved Oxygen Contours for June and July SEAMAP Cruise of 2007,gulf mexico hypoxia watch dissolved oxygen contours june july seamap cruise noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends early june noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web map usually cover area mississippi coast successive maps add areas continental shelf brownsville galveston final map usually cover entire coast maps published days approximately june july hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
Gulf of Mexico Hypoxia Watch Bottom Dissolved Oxygen Contours for June and July SEAMAP Cruise of 2008,gulf mexico hypoxia watch dissolved oxygen contours june july seamap cruise noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends early june noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web map usually cover area mississippi coast successive maps add areas continental shelf brownsville galveston final map usually cover entire coast maps published days approximately june july hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
Gulf of Mexico Hypoxia Watch Bottom Dissolved Oxygen Contours for June and July SEAMAP Cruise of 2009,gulf mexico hypoxia watch dissolved oxygen contours june july seamap cruise noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends early june noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web map usually cover area mississippi coast successive maps add areas continental shelf brownsville galveston final map usually cover entire coast summer cruise extended eastward areas coast alabama florida leg maps published days approximately june july hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi alabama florida
gov.noaa.nodc.ncddc.oex1105_ship_obs,ship sensor observations okeanos explorer office ocean exploration research hourly measurements selected ship sensors noaa ship okeanos explorer expedition sponsored national oceanic atmospheric administration noaa office ocean exploration research aug sept measurements include position heading wind speed direction barometric pressure relative humidity meteorology air temperature water temperature relative humidity barometric pressure wind speed wind direction sea surface temperature salinity gulf mexico
noaa.ncei.nsidc.G00805,great lakes surface ice reports coast guard data consist ice observations coast guard vessels operating great lakes coast guard shore stations reported teletype messages ice logging forms observations include ice thickness concentration weather conditions ice breaking activity data processed standard format sorted year stations available ftp ascii files lakes data provided nsidc noaa great lakes environmental research laboratory glerl documentation documentation great lakes environmental research laboratory great lakes surface ice reports included data available microfilm original ice reporting forms years filed ice operations files ninth district coast guard ice navigation center cleveland oh data available ftp single tar file ice editing quality control performed data set microfilmed records difficult use sorted date time contain extraneous information electronic data forward raw teletype reports consistent format contain extraneous information nsidc obtained data noaa national weather service public ftp server national weather service obtained data united states coast guard headquarters nsidc unable locate responsible party noaa provide nsidc new source data records end users wish contact coast guard information obtaining individual ship reports continent north america usa continent north america united states america continent north america united states america great lakes detroit river geographic region earth science atmosphere atmospheric temperature temperature earth science cryosphere ice earth science cryosphere ice extent earth science cryosphere lake ice earth science terrestrial hydrosphere ice earth science terrestrial hydrosphere ice extent earth science terrestrial hydrosphere lake ice climatology freshwater ice ice cover ice navigation lake ice lakes seasonal ice
gov.noaa.nodc.ncddc.bon_2008_submersible_trackpts,submersible data dive trackpoints bonaire office ocean exploration research data information collected gavia auvs tracks dives bonaire expedition sponsored national oceanic atmospheric administration noaa office ocean exploration research january measurements information include position depth dive mission vehicle submersible dive ocean exploration corals bonaire klein bonaire
gov.noaa.nodc.ncddc.OkeanosShipTrk,detailed ship tracks missions noaa ship okeanos explorer present dataset shows detailed ship tracks noaa ship okeanos explorer expeditions present time cruises sponsored national oceanic atmospheric administration noaa office ocean exploration research ocean exploration
Ship track for Life on the Edge 2005 - Office of Ocean Exploration,ship track life edge office ocean exploration ship track seward johnson life edge expedition sponsored national oceanic atmospheric administration noaa office ocean exploration october november track based hourly position virtual instrument data vids provided university miami marine technology group harbor branch oceanographic institution ship track south atlantic bight atlantic ocean north carolina coast southeast florida coast
Ship Track for North Atlantic Stepping Stones 2005 - Office of Ocean Exploration,ship track north atlantic stepping stones office ocean exploration ship track noaa ship ronald h brown north atlantic stepping stones expedition sponsored national oceanic atmospheric administration noaa office ocean exploration august september track based hourly position ship computer ship locations north atlantic new england seamounts corner rise seamounts
gov.noaa.nodc.ncddc.iis02_02ross_dive_waypts,submersible data dive waypoints islands stream exploration outer shelf slope habitats coast north carolina office ocean exploration data information collected submersible johnson ii waypoints track dive islands stream outer shelf slope habitats expedition sponsored national oceanic atmospheric administration noaa office ocean exploration august measurements information include position depth personnel assignments dive mission target vehicle dive comments hyperlinks ctd plots water temperature salinity marine operations division harbor branch oceanographic institution provided original submersible data quality assurance included comparsion synchronization dive log waypoint depths ctd depths review minimum maximum values deletion bad values water temperature salinity fish sponges coral reef ecosystem deep reef habitat south atlantic bight atlantic ocean north atlantic florida north carolina
gov.noaa.nodc.ncddc.oex1105_ship_track,ship track okeanos explorer office ocean exploration research ship track noaa ship okeanos explorer expedition sponsored national oceanic atmospheric administration noaa office ocean exploration research aug sept track based hourly position navigation ship track ocean exploration gulf mexico
gov.noaa.nodc.ncddc.iis02_03hboi_ship_track,ship track islands stream pharmaceutical discovery vision bioluminescence office ocean exploration ship track seward johnson islands stream pharmaceutical discovery vision bioluminescence expedition sponsored national oceanic atmospheric administration noaa office ocean exploration august track based hourly position virtual instrument data vids provided university miami marine technology group harbor branch oceanographic institution ship track south atlantic bight atlantic ocean north atlantic florida north carolina
gov.noaa.nodc:0131114,profile data assembled canada department fisheries oceans dfo global profile program gtspp submitted ncei accession integrated science data management isdm office processes oceanographic profiles reported world oceans near global telecommunications gts global temperature salinity profile program gtspp data support activities programme implementation panel soopip woce upper ocean thermal program woce uot national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography fncm hocr wflg wtdo
Submersible Data (Dive Trackpoints) for Bioluminescence 2009 - Office of Ocean Exploration and Research,submersible data dive trackpoints bioluminescence office ocean exploration research data information collected johnson sea link ii sixteen dives bioluminescence expedition sponsored national oceanic atmospheric administration noaa office ocean exploration research july measurements information include position altitude depth dive mission vehicle submersible dive ocean exploration bioluminescence bahamas northwest providence channel
noaa.ncei.nsidc.NSIDC-0059,soviet union monthly precipitation archive data set distributed nsidc october withdrawn distribution duplicates noaa national climatic data center ncdc data set ncdc data set revised updated distributed nsidc archive consists monthly precipitation measurements stations located soviet union continent europe eastern europe russia earth science atmosphere precipitation precipitation earth science atmosphere precipitation precipitation rate earth science atmosphere precipitation rain earth science atmosphere precipitation snow earth science terrestrial hydrosphere snow cover eosdis earth observing data information esip earth science information partners program asia europe soviet union gauge bucket gauge post nipher precipitation rain rain gauge russia soviet state hydrological institute station tretiyakov ussr
Benthic cover data for coastal U.S.,benthic cover data coastal ocm plans collect aerial imagery acoustic backscatter bathymetry sediment samples support development benthic habitat data collected specifications designed facilitate deriving substrate character biotic communities projects place coastal waters likely place great lakes west coast planned data acquisition benthic substrate coastal coastal zone great lakes west coast
Non-Dive Activities for Davidson Seamount 2006 - Office of Ocean Exploration,activities davidson seamount office ocean exploration activities reported noaa office ocean exploration davidson seamount expedition january february information includes type activity start date activity location activity technology used acoustic doppler current profiler california davidson seamount
gov.noaa.nodc.ncddc.nass2005_ship_obs,ship sensor observations north atlantic stepping stones office ocean exploration hourly measurements selected ship sensors noaa ship ronald h brown north atlantic stepping stones expedition sponsored national oceanic atmospheric administration noaa office ocean exploration august september measurements include position heading air temperature relative humidity barometric pressure wind speed direction chlorophyll sea surface temperature salinity data set compiled shipboard computer scs meteorology air temperature water temperature relative humidity barometric pressure wind speed wind direction chlorophyll fluorometer sea surface temperature salinity north atlantic new england seamounts corner rise seamounts
gov.noaa.nodc.ncddc.lote2004_nondives_cims,activities life edge office ocean exploration information activities recorded cruise information management cims noaa office ocean data manager life edge expedition june information contained cims includes type activity start date time activity end date time activity location activity objectives location activity technology ctd conductivity temperature depth dip nets echosounder survey fathomometer survey hook line sample neuston net net sample otter trawl plankton net trawl sample south atlantic bight atlantic ocean north atlantic lophelia banks northern lophelia bank southern lophelia bank carolina coast
